Time,jvm_total_global,jvm_total_scavenge
2023-05-23 18:22:00,0.0,0.0
2023-05-23 18:25:00,0.02222222222222222,0.4888888888888888
2023-05-23 18:28:00,0.02222222222222222,1.4666666666666666
2023-05-23 18:31:00,0.02222222222222222,2.644444444444444
2023-05-23 18:34:00,0.02222222222222222,2.8
2023-05-23 18:37:00,0.02222222222222222,3.133333333333333
2023-05-23 18:40:00,0.04444444444444444,2.9777200038515947
2023-05-23 18:43:00,0.0,2.7348921129047814
2023-05-23 18:46:00,0.0,1.666709632494018
2023-05-23 18:49:00,0.0,0.5777777777777777
2023-05-23 18:52:00,0.02222222222222222,0.22222222222222218
2023-05-23 18:55:00,0.0,0.4444444444444444
2023-05-23 18:58:00,0.06666666666666665,1.0666666666666664
2023-05-23 19:01:00,0.02222074083949959,2.399946670221985
2023-05-23 19:04:00,0.02222222222222222,3.5333333333333328
2023-05-23 19:07:00,0.0,3.244444444444444
2023-05-23 19:10:00,0.04444444444444444,3.422222222222222
2023-05-23 19:13:00,0.02222222222222222,2.711111111111111
2023-05-23 19:16:00,0.0,1.5555555555555554
2023-05-23 19:19:00,0.02222222222222222,0.6666666666666665
2023-05-23 19:22:00,0.02222222222222222,0.2444444444444444
2023-05-23 19:25:00,0.0,0.2666666666666666
2023-05-23 19:28:00,0.12311666666666665,1.4249055555555554
2023-05-23 19:31:00,0.1111111111111111,2.1111111111111107
2023-05-23 19:34:00,0.06666814824692016,2.6445377850540766
2023-05-23 19:37:00,0.08888493864468172,3.2887289038339187
2023-05-23 19:40:00,0.0,3.1777140783207045
2023-05-23 19:43:00,0.02222222222222222,2.378165179321454
2023-05-23 19:46:00,0.02222222222222222,1.5999999999999999
2023-05-23 19:49:00,0.02222222222222222,0.6888888888888888
2023-05-23 19:52:00,0.0,0.22222222222222218
2023-05-23 19:55:00,0.0,0.711111111111111
2023-05-23 19:58:00,0.04444444444444444,1.222222222222222
2023-05-23 20:01:00,0.04444444444444444,2.4439511653718093
2023-05-23 20:04:00,0.06666666666666665,3.3333333333333326
2023-05-23 20:07:00,0.08888740750616625,3.7110711137776002
2023-05-23 20:10:00,0.04444444444444444,4.066579777184104
2023-05-23 20:13:00,0.04444444444444444,2.5111644491856064
2023-05-23 20:16:00,0.06666666666666665,1.422222222222222
2023-05-23 20:19:00,0.02222222222222222,0.5111111111111111
2023-05-23 20:22:00,0.0,0.33333333333333326
2023-05-23 20:25:00,0.02222222222222222,0.6714444444444444
2023-05-23 20:28:00,0.02222222222222222,1.2666666666666666
2023-05-23 20:31:00,0.06666666666666665,2.133333333333333
2023-05-23 20:34:00,0.02222222222222222,2.8
2023-05-23 20:37:00,0.06666666666666665,3.177777777777777
2023-05-23 20:40:00,0.06666666666666665,2.9112138454243714
2023-05-23 20:43:00,0.06666666666666665,2.1335072455175617
2023-05-23 20:46:00,0.04444444444444444,1.5111120988093296
2023-05-23 20:49:00,0.02222222222222222,0.5333333333333332
2023-05-23 20:52:00,0.0,0.3111111111111111
2023-05-23 20:55:00,0.0,0.4665008954605331
2023-05-23 20:58:00,0.061631111111111116,1.2909688888888888
2023-05-23 21:01:00,0.15555358033470115,1.9777629636213698
2023-05-23 21:04:00,0.04444444444444444,2.66664592730855
2023-05-23 21:07:00,0.06666567905623946,3.1110883960712856
2023-05-23 21:10:00,0.04444444444444444,2.8
2023-05-23 21:13:00,0.02222222222222222,2.200255981588428
2023-05-23 21:16:00,0.02222222222222222,1.5111111111111108
2023-05-23 21:19:00,0.0,0.6222222222222221
2023-05-23 21:22:00,0.02222222222222222,0.19999999999999998
2023-05-23 21:25:00,0.0,0.31111111111111106
2023-05-23 21:28:00,0.04765111111111111,1.3908288888888887
2023-05-23 21:31:00,0.08888888888888888,1.9555555555555553
2023-05-23 21:34:00,0.06666469144581227,2.7558913256756257
2023-05-23 21:37:00,0.02222222222222222,3.3333471618546366
2023-05-23 21:40:00,0.02222222222222222,3.3777777777777773
2023-05-23 21:43:00,0.0,2.6000400026668444
2023-05-23 21:46:00,0.0,1.6444444444444442
2023-05-23 21:49:00,0.02222222222222222,0.711111111111111
2023-05-23 21:52:00,0.0,0.31111111111111106
2023-05-23 21:55:00,0.04444444444444444,0.3111111111111111
2023-05-23 21:58:00,0.02222222222222222,1.0888888888888888
2023-05-23 22:01:00,0.022223209920440908,2.1557027419528976
2023-05-23 22:04:00,0.06666814824692016,3.244439021815944
2023-05-23 22:07:00,0.08888888888888888,3.577727410765208
2023-05-23 22:10:00,0.0,2.822189631802324
2023-05-23 22:13:00,0.02222222222222222,2.333333333333333
2023-05-23 22:16:00,0.02222222222222222,1.733333333333333
2023-05-23 22:19:00,0.0,0.6444444444444444
2023-05-23 22:22:00,0.0,0.22222222222222218
2023-05-23 22:25:00,0.0,0.4666666666666666
2023-05-23 22:28:00,0.053447777777777775,1.3963566666666665
2023-05-23 22:31:00,0.06666666666666665,2.1999999999999997
2023-05-23 22:34:00,0.06666567905623946,3.266683462101811
2023-05-23 22:37:00,0.06666666666666665,3.9111570400989697
2023-05-23 22:40:00,0.02222222222222222,3.288980752989287
2023-05-23 22:43:00,0.02222222222222222,2.4
2023-05-23 22:46:00,0.02222222222222222,1.7333333333333332
2023-05-23 22:49:00,0.0,0.5999999999999999
2023-05-23 22:52:00,0.02222222222222222,0.2666666666666666
2023-05-23 22:55:00,0.0,0.5111111111111111
2023-05-23 22:58:00,0.0,1.2444444444444442
2023-05-23 23:01:00,0.16482888888888889,2.6223066666666663
2023-05-23 23:04:00,0.06666765436488534,3.111139754359453
2023-05-23 23:07:00,0.06666666666666665,3.466666666666666
2023-05-23 23:10:00,0.04444444444444444,3.8223012415918447
2023-05-23 23:13:00,0.0,2.622222222222222
2023-05-23 23:16:00,0.02222074083949959,1.5999703723455472
2023-05-23 23:19:00,0.0,0.6666666666666666
2023-05-23 23:22:00,0.0,0.28888888888888886
2023-05-23 23:25:00,0.0,0.37777777777777777
2023-05-23 23:28:00,0.04589444444444444,1.2145
2023-05-23 23:31:00,0.1111111111111111,2.1999999999999997
2023-05-23 23:34:00,0.04444444444444444,2.7777659267159964
2023-05-23 23:37:00,0.06666666666666665,3.555597039802653
2023-05-23 23:40:00,0.08888740750616625,3.444404447110933
2023-05-23 23:43:00,0.02222222222222222,2.533333333333333
2023-05-23 23:46:00,0.04444444444444444,1.5999999999999996
2023-05-23 23:49:00,0.02222222222222222,0.7333333333333333
2023-05-23 23:52:00,0.0,0.22222222222222218
2023-05-23 23:55:00,0.0,0.4444444444444444
2023-05-23 23:58:00,0.044365107121577166,1.510238400559571
2023-05-24 00:01:00,0.13337389421745222,1.778256606450242
2023-05-24 00:04:00,0.06666666666666665,2.3555555555555547
2023-05-24 00:07:00,0.08888691375581431,3.1555160528940633
2023-05-24 00:10:00,0.04444444444444444,3.2444345762414777
2023-05-24 00:13:00,0.02222222222222222,2.4666666666666663
2023-05-24 00:16:00,0.0,1.5555555555555554
2023-05-24 00:19:00,0.04444444444444444,0.5555555555555555
2023-05-24 00:22:00,0.0,0.22222222222222218
2023-05-24 00:25:00,0.02222222222222222,0.39999999999999997
2023-05-24 00:28:00,0.02222222222222222,1.222222222222222
2023-05-24 00:31:00,0.1368566669629827,1.955330006518953
2023-05-24 00:34:00,0.02222222222222222,2.622222222222222
2023-05-24 00:37:00,0.04444641992868502,2.9555911142718854
2023-05-24 00:40:00,0.04444296306172181,2.6442923665703226
2023-05-24 00:43:00,0.06666716063649297,2.266657781465076
2023-05-24 00:46:00,0.0,1.6888888888888887
2023-05-24 00:49:00,0.0,0.5999999999999999
2023-05-24 00:52:00,0.0,0.19999999999999998
2023-05-24 00:55:00,0.02222222222222222,0.28888888888888886
2023-05-24 00:58:00,0.04444444444444444,1.3333333333333333
2023-05-24 01:01:00,0.04444098819196026,1.9912086732445342
2023-05-24 01:04:00,0.08888888888888888,3.511111111111111
2023-05-24 01:07:00,0.04444444444444444,4.333304692630945
2023-05-24 01:10:00,0.04444444444444444,3.1999999999999993
2023-05-24 01:13:00,0.02222222222222222,2.822222222222222
2023-05-24 01:16:00,0.02222222222222222,1.733333333333333
2023-05-24 01:19:00,0.022204951704230043,0.9775063635297685
2023-05-24 01:22:00,0.0,0.2666666666666666
2023-05-24 01:25:00,0.0,0.5333333333333333
2023-05-24 01:28:00,0.026402222222222223,1.443122222222222
2023-05-24 01:31:00,0.11675277777777776,2.328725
2023-05-24 01:34:00,0.06666666666666665,2.4889160524008838
2023-05-24 01:37:00,0.06666666666666665,2.9555303720492705
2023-05-24 01:40:00,0.02222222222222222,3.644444444444444
2023-05-24 01:43:00,0.04444444444444444,2.622222222222222
2023-05-24 01:46:00,0.04444444444444444,1.5999999999999999
2023-05-24 01:49:00,0.0,0.711111111111111
2023-05-24 01:52:00,0.02222222222222222,0.28888888888888886
2023-05-24 01:55:00,0.0,0.46666666666666656
2023-05-24 01:58:00,0.02222222222222222,1.1555555555555554
2023-05-24 02:01:00,0.15697043342693645,2.1097281272757225
2023-05-24 02:04:00,0.11111012350068392,2.755498276784113
2023-05-24 02:07:00,0.0888854326364047,2.7999343312028007
2023-05-24 02:10:00,0.08888790134430094,2.8444237062714595
2023-05-24 02:13:00,0.02222222222222222,2.2888207921543695
2023-05-24 02:16:00,0.02222222222222222,1.422222222222222
2023-05-24 02:19:00,0.02222222222222222,0.5555555555555555
2023-05-24 02:22:00,0.02222222222222222,0.24452602563627146
2023-05-24 02:25:00,0.0,0.3333333333333333
2023-05-24 02:28:00,0.05666888888888889,1.2511244444444443
2023-05-24 02:31:00,0.1333274078024428,2.133315556740661
2023-05-24 02:34:00,0.06666666666666665,2.955536297580161
2023-05-24 02:37:00,0.06666666666666665,3.5333333333333328
2023-05-24 02:40:00,0.04444592602469794,3.333264217500937
2023-05-24 02:43:00,0.04444444444444444,2.6666666666666665
2023-05-24 02:46:00,0.02222222222222222,1.4444444444444442
2023-05-24 02:49:00,0.0,0.5111111111111111
2023-05-24 02:52:00,0.0,0.26666666666666666
2023-05-24 02:55:00,0.0,0.3555555555555555
2023-05-24 02:58:00,0.02222222222222222,1.311111111111111
2023-05-24 03:01:00,0.08771053450210534,1.9413276935639767
2023-05-24 03:04:00,0.08888888888888888,2.6
2023-05-24 03:07:00,0.02222222222222222,2.9555555555555553
2023-05-24 03:10:00,0.06666666666666665,3.0890108994450247
2023-05-24 03:13:00,0.02222222222222222,2.6666666666666665
2023-05-24 03:16:00,0.02222222222222222,1.6444444444444444
2023-05-24 03:19:00,0.02222222222222222,0.6444444444444444
2023-05-24 03:22:00,0.0,0.22222222222222218
2023-05-24 03:25:00,0.0,0.3999999999999999
2023-05-24 03:28:00,0.0,1.259112355472598
2023-05-24 03:31:00,0.1333333333333333,2.1999407512738474
2023-05-24 03:34:00,0.06666666666666665,2.6666666666666665
2023-05-24 03:37:00,0.04444444444444444,3.822222222222222
2023-05-24 03:40:00,0.06666666666666665,3.644444444444444
2023-05-24 03:43:00,0.02222222222222222,2.666607412674429
2023-05-24 03:46:00,0.04444444444444444,1.6666538277311131
2023-05-24 03:49:00,0.02222222222222222,0.4888992599506633
2023-05-24 03:52:00,0.0,0.22222222222222218
2023-05-24 03:55:00,0.0,0.5111111111111111
2023-05-24 03:58:00,0.06666666666666665,1.4666666666666663
2023-05-24 04:01:00,0.08891162354495201,2.178211728841342
2023-05-24 04:04:00,0.08888790127846169,2.99998222301231
2023-05-24 04:07:00,0.0,3.1333333333333333
2023-05-24 04:10:00,0.0,3.444308675163355
2023-05-24 04:13:00,0.02222222222222222,2.7111837085435324
2023-05-24 04:16:00,0.02222222222222222,1.5111111111111108
2023-05-24 04:19:00,0.02222222222222222,0.6888740750616625
2023-05-24 04:22:00,0.02222222222222222,0.31111111111111106
2023-05-24 04:25:00,0.0,0.5555555555555555
2023-05-24 04:28:00,0.0,1.193602222222222
2023-05-24 04:31:00,0.1111111111111111,2.0888888888888886
2023-05-24 04:34:00,0.06666666666666665,2.9111111111111105
2023-05-24 04:37:00,0.04444444444444444,3.2888888888888888
2023-05-24 04:40:00,0.04444592602469794,3.2889170389137052
2023-05-24 04:43:00,0.0,2.6888888888888887
2023-05-24 04:46:00,0.04444444444444444,1.4444444444444442
2023-05-24 04:49:00,0.0,0.6222222222222222
2023-05-24 04:52:00,0.02222222222222222,0.19999999999999996
2023-05-24 04:55:00,0.02222222222222222,0.48851999999999995
2023-05-24 04:58:00,0.028458888888888888,1.3769899999999997
2023-05-24 05:01:00,0.1111111111111111,2.5999999999999996
2023-05-24 05:04:00,0.06666518528394402,3.39997185372827
2023-05-24 05:07:00,0.04444444444444444,3.1999999999999993
2023-05-24 05:10:00,0.04444444444444444,3.0888888888888886
2023-05-24 05:13:00,0.02222074083949959,2.4000410002868704
2023-05-24 05:16:00,0.0,1.466637039670548
2023-05-24 05:19:00,0.02222222222222222,0.5333333333333333
2023-05-24 05:22:00,0.0,0.19999999999999998
2023-05-24 05:25:00,0.0,0.4666666666666666
2023-05-24 05:28:00,0.03605333333333334,1.3496533333333334
2023-05-24 05:31:00,0.06666666666666667,2.3555259272427396
2023-05-24 05:34:00,0.06666469153359207,3.0888987722799133
2023-05-24 05:37:00,0.04444444444444444,3.177777777777777
2023-05-24 05:40:00,0.02222222222222222,3.688888888888889
2023-05-24 05:43:00,0.04444345683401725,2.3110864208504314
2023-05-24 05:46:00,0.04444444444444444,1.3777881488395523
2023-05-24 05:49:00,0.02222222222222222,0.6888888888888889
2023-05-24 05:52:00,0.0,0.4
2023-05-24 05:55:00,0.02222222222222222,0.5333333333333333
2023-05-24 05:58:00,0.022799999999999997,1.320933333333333
2023-05-24 06:01:00,0.1333333333333333,2.1112445244924727
2023-05-24 06:04:00,0.04444444444444444,3.0222222222222217
2023-05-24 06:07:00,0.04444444444444444,3.6446035062760265
2023-05-24 06:10:00,0.02222222222222222,3.511069632394877
2023-05-24 06:13:00,0.0,2.7333200054320397
2023-05-24 06:16:00,0.0,1.4221738346874435
2023-05-24 06:19:00,0.02222222222222222,0.711111111111111
2023-05-24 06:22:00,0.0,0.31111111111111106
